Date,Open,High,Low,Close,Adj Close,Volume
2021-03-18,3953.500000,3969.620117,3910.860107,3915.459961,3915.459961,5118590000
2021-03-19,3913.139893,3930.120117,3886.750000,3913.100098,3913.100098,7757420000
2021-03-22,3916.479980,3955.310059,3914.159912,3940.590088,3940.590088,4316260000
2021-03-23,3937.600098,3949.129883,3901.570068,3910.520020,3910.520020,4669010000
2021-03-24,3919.929932,3942.080078,3889.070068,3889.139893,3889.139893,4783020000
2021-03-25,3879.340088,3919.540039,3853.500000,3909.520020,3909.520020,4948340000
2021-03-26,3917.120117,3978.189941,3917.120117,3974.540039,3974.540039,5483160000
2021-03-29,3969.310059,3981.830078,3943.250000,3971.090088,3971.090088,4628180000
2021-03-30,3963.340088,3968.010010,3944.350098,3958.550049,3958.550049,4121510000
2021-03-31,3967.250000,3994.409912,3966.979980,3972.889893,3972.889893,4578050000
2021-04-01,3992.780029,4020.629883,3992.780029,4019.870117,4019.870117,4162130000
2021-04-05,4034.439941,4083.419922,4034.439941,4077.909912,4077.909912,4005030000
2021-04-06,4075.570068,4086.229980,4068.139893,4073.939941,4073.939941,4081270000
2021-04-07,4074.290039,4083.129883,4068.310059,4079.949951,4079.949951,4120810000
2021-04-08,4089.949951,4098.189941,4082.540039,4097.169922,4097.169922,3907100000
2021-04-09,4096.109863,4129.479980,4095.510010,4128.799805,4128.799805,3640390000
2021-04-12,4124.709961,4131.759766,4114.819824,4127.990234,4127.990234,3588900000
2021-04-13,4130.100098,4148.000000,4124.430176,4141.589844,4141.589844,3734720000
2021-04-14,4141.580078,4151.689941,4120.870117,4124.660156,4124.660156,3985350000
2021-04-15,4139.759766,4173.490234,4139.759766,4170.419922,4170.419922,4033420000
2021-04-16,4174.140137,4191.310059,4170.750000,4185.470215,4185.470215,4163820000
2021-04-19,4179.799805,4180.810059,4150.470215,4163.259766,4163.259766,3810290000
2021-04-20,4159.180176,4159.180176,4118.379883,4134.939941,4134.939941,4342650000
2021-04-21,4128.419922,4175.020020,4126.350098,4173.419922,4173.419922,3887250000
2021-04-22,4170.459961,4179.569824,4123.689941,4134.979980,4134.979980,4245140000
2021-04-23,4138.779785,4194.169922,4138.779785,4180.169922,4180.169922,3569880000
2021-04-26,4185.029785,4194.189941,4182.359863,4187.620117,4187.620117,3748320000
2021-04-27,4188.250000,4193.350098,4176.220215,4186.720215,4186.720215,3710700000
2021-04-28,4185.140137,4201.529785,4181.779785,4183.180176,4183.180176,3787360000
2021-04-29,4206.140137,4218.779785,4176.810059,4211.470215,4211.470215,4298680000
2021-04-30,4198.100098,4198.100098,4174.850098,4181.169922,4181.169922,4300880000
2021-05-03,4191.979980,4209.390137,4188.029785,4192.660156,4192.660156,4070220000
2021-05-04,4179.040039,4179.040039,4128.589844,4164.660156,4164.660156,4452460000
2021-05-05,4177.060059,4187.720215,4160.939941,4167.589844,4167.589844,4230920000
2021-05-06,4169.140137,4202.700195,4147.330078,4201.620117,4201.620117,4511000000
2021-05-07,4210.339844,4238.040039,4201.640137,4232.600098,4232.600098,4016080000
2021-05-10,4228.290039,4236.390137,4188.129883,4188.430176,4188.430176,4560700000
2021-05-11,4150.339844,4162.040039,4111.529785,4152.100098,4152.100098,4870710000
2021-05-12,4130.549805,4134.729980,4056.879883,4063.040039,4063.040039,4733070000
2021-05-13,4074.989990,4131.580078,4074.989990,4112.500000,4112.500000,4779540000
2021-05-14,4129.580078,4183.129883,4129.580078,4173.850098,4173.850098,4008880000
2021-05-17,4169.919922,4171.919922,4142.689941,4163.290039,4163.290039,4125050000
2021-05-18,4165.939941,4169.149902,4125.990234,4127.830078,4127.830078,4398150000
2021-05-19,4098.450195,4116.930176,4061.409912,4115.680176,4115.680176,4247450000
2021-05-20,4121.970215,4172.799805,4121.970215,4159.120117,4159.120117,3978880000
2021-05-21,4168.609863,4188.720215,4151.720215,4155.859863,4155.859863,3995250000
2021-05-24,4170.160156,4209.520020,4170.160156,4197.049805,4197.049805,3684800000
2021-05-25,4205.939941,4213.419922,4182.520020,4188.129883,4188.129883,4182250000
2021-05-26,4191.589844,4202.609863,4184.109863,4195.990234,4195.990234,4420890000
2021-05-27,4201.939941,4213.379883,4197.779785,4200.879883,4200.879883,6406310000
2021-05-28,4210.770020,4218.359863,4203.569824,4204.109863,4204.109863,4649250000
2021-06-01,4216.520020,4234.120117,4197.589844,4202.040039,4202.040039,5074670000
2021-06-02,4206.819824,4217.370117,4198.270020,4208.120117,4208.120117,5833670000
2021-06-03,4191.430176,4204.390137,4167.930176,4192.850098,4192.850098,5587970000
2021-06-04,4206.049805,4233.450195,4206.049805,4229.890137,4229.890137,4139790000
2021-06-07,4229.339844,4232.339844,4215.660156,4226.520020,4226.520020,4476920000
2021-06-08,4233.810059,4236.740234,4208.410156,4227.259766,4227.259766,4659620000
2021-06-09,4232.990234,4237.089844,4218.740234,4219.549805,4219.549805,4713260000
2021-06-10,4228.560059,4249.740234,4220.339844,4239.180176,4239.180176,4408210000
2021-06-11,4242.899902,4248.379883,4232.250000,4247.439941,4247.439941,3815010000
2021-06-14,4248.310059,4255.589844,4234.069824,4255.149902,4255.149902,4151200000
2021-06-15,4255.279785,4257.160156,4238.350098,4246.589844,4246.589844,4048940000
2021-06-16,4248.870117,4251.890137,4202.450195,4223.700195,4223.700195,4538350000
2021-06-17,4220.370117,4232.290039,4196.049805,4221.859863,4221.859863,5312680000
2021-06-18,4204.779785,4204.779785,4164.399902,4166.450195,4166.450195,6817010000
2021-06-21,4173.399902,4226.240234,4173.399902,4224.790039,4224.790039,4128950000
2021-06-22,4224.609863,4255.839844,4217.270020,4246.439941,4246.439941,3828390000
2021-06-23,4249.270020,4256.600098,4241.430176,4241.839844,4241.839844,3730350000
2021-06-24,4256.970215,4271.279785,4256.970215,4266.490234,4266.490234,3816660000
2021-06-25,4274.450195,4286.120117,4271.160156,4280.700195,4280.700195,7341450000
2021-06-28,4284.899902,4292.140137,4274.669922,4290.609863,4290.609863,4147890000
2021-06-29,4293.209961,4300.520020,4287.040039,4291.799805,4291.799805,3707150000
2021-06-30,4290.649902,4302.430176,4287.959961,4297.500000,4297.500000,4266040000
2021-07-01,4300.729980,4320.660156,4300.729980,4319.939941,4319.939941,3788230000
2021-07-02,4326.600098,4355.430176,4326.600098,4352.339844,4352.339844,3225840000
2021-07-06,4356.459961,4356.459961,4314.370117,4343.540039,4343.540039,4309570000
2021-07-07,4351.009766,4361.879883,4329.790039,4358.129883,4358.129883,4037380000
2021-07-08,4321.069824,4330.879883,4289.370117,4320.819824,4320.819824,4347500000
2021-07-09,4329.379883,4371.600098,4329.379883,4369.549805,4369.549805,3531120000
2021-07-12,4372.410156,4386.680176,4364.029785,4384.629883,4384.629883,3384460000
2021-07-13,4381.069824,4392.370117,4366.919922,4369.209961,4369.209961,3695430000
2021-07-14,4380.109863,4393.680176,4362.359863,4374.299805,4374.299805,4006370000
2021-07-15,4369.020020,4369.020020,4340.700195,4360.029785,4360.029785,3905230000
2021-07-16,4367.430176,4375.089844,4322.529785,4327.160156,4327.160156,3985700000
2021-07-19,4296.399902,4296.399902,4233.129883,4258.490234,4258.490234,5157660000
2021-07-20,4265.109863,4336.839844,4262.049805,4323.060059,4323.060059,4438270000
2021-07-21,4331.129883,4359.700195,4331.129883,4358.689941,4358.689941,3810280000
2021-07-22,4361.270020,4369.870117,4350.060059,4367.479980,4367.479980,3358300000
2021-07-23,4381.200195,4415.180176,4381.200195,4411.790039,4411.790039,4540070000
2021-07-26,4409.580078,4422.729980,4405.450195,4422.299805,4422.299805,4275630000
2021-07-27,4416.379883,4416.379883,4372.509766,4401.459961,4401.459961,4241950000
2021-07-28,4402.950195,4415.470215,4387.009766,4400.640137,4400.640137,4215290000
2021-07-29,4403.589844,4429.970215,4403.589844,4419.149902,4419.149902,4044600000
2021-07-30,4395.120117,4412.250000,4389.649902,4395.259766,4395.259766,3956740000
2021-08-02,4406.859863,4422.180176,4384.810059,4387.160156,4387.160156,3724090000
2021-08-03,4392.740234,4423.790039,4373.000000,4423.149902,4423.149902,3965190000
2021-08-04,4415.950195,4416.169922,4400.229980,4402.660156,4402.660156,4260760000
2021-08-05,4408.859863,4429.759766,4408.859863,4429.100098,4429.100098,3769410000
2021-08-06,4429.069824,4440.819824,4429.069824,4436.520020,4436.520020,3451870000
2021-08-09,4437.770020,4439.390137,4424.740234,4432.350098,4432.350098,3449280000
2021-08-10,4435.790039,4445.209961,4430.029785,4436.750000,4436.750000,3886610000
2021-08-11,4442.180176,4449.439941,4436.419922,4442.410156,4442.410156,3532560000
2021-08-12,4446.080078,4461.770020,4435.959961,4460.830078,4460.830078,3375310000
2021-08-13,4464.839844,4468.370117,4460.819824,4468.000000,4468.000000,3016470000
2021-08-16,4461.649902,4480.259766,4437.660156,4479.709961,4479.709961,3370640000
2021-08-17,4462.120117,4462.120117,4417.830078,4448.080078,4448.080078,3836960000
2021-08-18,4440.939941,4454.319824,4397.589844,4400.270020,4400.270020,3755590000
2021-08-19,4382.439941,4418.609863,4367.729980,4405.799805,4405.799805,4398410000
2021-08-20,4410.560059,4444.350098,4406.799805,4441.669922,4441.669922,3652610000
2021-08-23,4450.290039,4489.879883,4450.290039,4479.529785,4479.529785,3576530000
2021-08-24,4484.399902,4492.810059,4482.279785,4486.229980,4486.229980,3979220000
2021-08-25,4490.450195,4501.709961,4485.660156,4496.189941,4496.189941,3444700000
2021-08-26,4493.750000,4495.899902,4468.990234,4470.000000,4470.000000,3263980000
2021-08-27,4474.100098,4513.330078,4474.100098,4509.370117,4509.370117,3331200000
2021-08-30,4513.759766,4537.359863,4513.759766,4528.790039,4528.790039,3168660000
2021-08-31,4529.750000,4531.390137,4515.799805,4522.680176,4522.680176,4290710000
2021-09-01,4528.799805,4537.109863,4522.020020,4524.089844,4524.089844,4057340000
2021-09-02,4534.479980,4545.850098,4524.660156,4536.950195,4536.950195,3735990000
2021-09-03,4532.419922,4541.450195,4521.299805,4535.430176,4535.430176,3217530000
2021-09-07,4535.379883,4535.379883,4513.000000,4520.029785,4520.029785,3822960000
2021-09-08,4518.089844,4521.790039,4493.950195,4514.069824,4514.069824,3750880000
2021-09-09,4513.020020,4529.899902,4492.069824,4493.279785,4493.279785,3735390000
2021-09-10,4506.919922,4520.470215,4457.660156,4458.580078,4458.580078,3623180000
2021-09-13,4474.810059,4492.990234,4445.700195,4468.729980,4468.729980,3914220000
2021-09-14,4479.330078,4485.680176,4435.459961,4443.049805,4443.049805,3670460000
2021-09-15,4447.490234,4486.870117,4438.370117,4480.700195,4480.700195,4032020000
2021-09-16,4477.089844,4485.870117,4443.799805,4473.750000,4473.750000,3984560000
2021-09-17,4469.740234,4471.520020,4427.759766,4432.990234,4432.990234,7289530000
2021-09-20,4402.950195,4402.950195,4305.910156,4357.729980,4357.729980,4898070000
2021-09-21,4374.450195,4394.870117,4347.959961,4354.189941,4354.189941,3920920000
2021-09-22,4367.430176,4416.750000,4367.430176,4395.640137,4395.640137,3939170000
2021-09-23,4406.750000,4465.399902,4406.750000,4448.979980,4448.979980,3916350000
2021-09-24,4438.040039,4463.120117,4430.270020,4455.479980,4455.479980,3384290000
2021-09-27,4442.120117,4457.299805,4436.189941,4443.109863,4443.109863,4058650000
2021-09-28,4419.540039,4419.540039,4346.330078,4352.629883,4352.629883,4416550000
2021-09-29,4362.410156,4385.569824,4355.080078,4359.459961,4359.459961,3712660000
2021-09-30,4370.669922,4382.549805,4306.240234,4307.540039,4307.540039,4448140000
2021-10-01,4317.160156,4375.189941,4288.520020,4357.040039,4357.040039,4010370000
2021-10-04,4348.839844,4355.509766,4278.939941,4300.459961,4300.459961,4307870000
2021-10-05,4309.870117,4369.229980,4309.870117,4345.720215,4345.720215,3902890000
2021-10-06,4319.569824,4365.569824,4290.490234,4363.549805,4363.549805,4009630000
2021-10-07,4383.729980,4429.970215,4383.729980,4399.759766,4399.759766,3843740000
2021-10-08,4406.509766,4412.020020,4386.220215,4391.339844,4391.339844,3280160000
2021-10-11,4385.439941,4415.879883,4360.589844,4361.189941,4361.189941,3281970000
2021-10-12,4368.310059,4374.890137,4342.089844,4350.649902,4350.649902,3558450000
2021-10-13,4358.009766,4372.870117,4329.919922,4363.799805,4363.799805,3620070000
2021-10-14,4386.750000,4439.729980,4386.750000,4438.259766,4438.259766,3598280000
2021-10-15,4447.689941,4475.819824,4447.689941,4471.370117,4471.370117,3819380000
2021-10-18,4463.720215,4488.750000,4447.470215,4486.459961,4486.459961,3662010000
2021-10-19,4497.339844,4520.399902,4496.410156,4519.629883,4519.629883,3459130000
2021-10-20,4524.419922,4540.870117,4524.399902,4536.189941,4536.189941,3670760000
2021-10-21,4532.240234,4551.439941,4526.890137,4549.779785,4549.779785,3822330000
2021-10-22,4546.120117,4559.669922,4524.000000,4544.899902,4544.899902,3758220000
2021-10-25,4553.689941,4572.620117,4537.359863,4566.479980,4566.479980,3899400000
2021-10-26,4578.689941,4598.529785,4569.169922,4574.790039,4574.790039,3879740000
2021-10-27,4580.220215,4584.569824,4551.660156,4551.680176,4551.680176,4226050000
2021-10-28,4562.839844,4597.549805,4562.839844,4596.419922,4596.419922,4132950000
2021-10-29,4572.870117,4608.080078,4567.589844,4605.379883,4605.379883,4510200000
2021-11-01,4610.620117,4620.339844,4595.060059,4613.669922,4613.669922,3971540000
2021-11-02,4613.339844,4635.149902,4613.339844,4630.649902,4630.649902,3975250000
2021-11-03,4630.649902,4663.459961,4621.189941,4660.569824,4660.569824,4319660000
2021-11-04,4662.930176,4683.000000,4662.589844,4680.060059,4680.060059,4462300000
2021-11-05,4699.259766,4718.500000,4681.319824,4697.529785,4697.529785,4467180000
2021-11-08,4701.479980,4714.919922,4694.390137,4701.700195,4701.700195,4269710000
2021-11-09,4707.250000,4708.529785,4670.870117,4685.250000,4685.250000,4117080000
2021-11-10,4670.259766,4684.850098,4630.859863,4646.709961,4646.709961,4503720000
2021-11-11,4659.390137,4664.549805,4648.310059,4649.270020,4649.270020,3926870000
2021-11-12,4655.240234,4688.470215,4650.770020,4682.850098,4682.850098,3728600000
2021-11-15,4689.299805,4697.419922,4672.859863,4682.799805,4682.799805,3488410000
2021-11-16,4679.419922,4714.950195,4679.419922,4700.899902,4700.899902,3972640000
2021-11-17,4701.500000,4701.500000,4684.410156,4688.669922,4688.669922,3969070000
2021-11-18,4700.720215,4708.799805,4672.779785,4704.540039,4704.540039,4226410000
2021-11-19,4708.439941,4717.750000,4694.220215,4697.959961,4697.959961,4253180000
2021-11-22,4712.000000,4743.830078,4682.169922,4682.939941,4682.939941,4441100000
2021-11-23,4678.479980,4699.390137,4652.660156,4690.700195,4690.700195,4277590000
2021-11-24,4675.779785,4702.870117,4659.890137,4701.459961,4701.459961,3418430000
2021-11-26,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,3517700000
2021-11-29,4628.750000,4672.950195,4625.259766,4655.270020,4655.270020,4336410000
2021-11-30,4640.250000,4646.020020,4560.000000,4567.000000,4567.000000,6625990000
2021-12-01,4602.819824,4652.939941,4510.270020,4513.040039,4513.040039,5366730000
2021-12-02,4504.729980,4595.459961,4504.729980,4577.100098,4577.100098,5077180000
2021-12-03,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,5240070000
2021-12-06,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,4770800000
2021-12-07,4631.970215,4694.040039,4631.970215,4686.750000,4686.750000,4492400000
2021-12-08,4690.859863,4705.060059,4674.520020,4701.209961,4701.209961,4234600000
2021-12-09,4691.000000,4695.259766,4665.979980,4667.450195,4667.450195,3903840000
2021-12-10,4687.640137,4713.569824,4670.240234,4712.020020,4712.020020,3870110000
2021-12-13,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,4397230000
2021-12-14,4642.990234,4660.470215,4606.520020,4634.089844,4634.089844,4485430000
2021-12-15,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,4910130000
2021-12-16,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,4829500000
2021-12-17,4652.500000,4666.700195,4600.220215,4620.640137,4620.640137,7987090000
2021-12-20,4587.899902,4587.899902,4531.100098,4568.020020,4568.020020,4635700000
2021-12-21,4594.959961,4651.140137,4583.160156,4649.229980,4649.229980,4072430000
2021-12-22,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,3319610000
2021-12-23,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000
2021-12-27,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2770290000
2021-12-28,4795.490234,4807.020020,4780.040039,4786.350098,4786.350098,2707920000
2021-12-29,4788.640137,4804.060059,4778.080078,4793.060059,4793.060059,2963310000
2021-12-30,4794.229980,4808.930176,4775.330078,4778.729980,4778.729980,3124950000
2021-12-31,4775.209961,4786.830078,4765.750000,4766.180176,4766.180176,2677820000
2022-01-03,4778.140137,4796.640137,4758.169922,4796.560059,4796.560059,3831020000
2022-01-04,4804.509766,4818.620117,4774.270020,4793.540039,4793.540039,4683170000
2022-01-05,4787.990234,4797.700195,4699.439941,4700.580078,4700.580078,4887960000
2022-01-06,4693.390137,4725.009766,4671.259766,4696.049805,4696.049805,4295280000
2022-01-07,4697.660156,4707.950195,4662.740234,4677.029785,4677.029785,4181510000
2022-01-10,4655.339844,4673.020020,4582.240234,4670.290039,4670.290039,4511810000
2022-01-11,4669.140137,4714.129883,4638.270020,4713.069824,4713.069824,4101590000
2022-01-12,4728.589844,4748.830078,4706.709961,4726.350098,4726.350098,4048220000
2022-01-13,4733.560059,4744.129883,4650.290039,4659.029785,4659.029785,4251730000
2022-01-14,4637.990234,4665.129883,4614.750000,4662.850098,4662.850098,4338490000
2022-01-18,4632.240234,4632.240234,4568.700195,4577.109863,4577.109863,4748700000
2022-01-19,4588.029785,4611.549805,4530.200195,4532.759766,4532.759766,4465740000
2022-01-20,4547.350098,4602.109863,4477.950195,4482.729980,4482.729980,4640870000
2022-01-21,4471.379883,4494.520020,4395.339844,4397.939941,4397.939941,5589100000
2022-01-24,4356.319824,4417.350098,4222.620117,4410.129883,4410.129883,6928110000
2022-01-25,4366.640137,4411.009766,4287.109863,4356.450195,4356.450195,5145050000
2022-01-26,4408.430176,4453.229980,4304.799805,4349.930176,4349.930176,5570640000
2022-01-27,4380.580078,4428.740234,4309.500000,4326.509766,4326.509766,5214200000
2022-01-28,4336.189941,4432.720215,4292.459961,4431.850098,4431.850098,5031090000
2022-01-31,4431.790039,4516.890137,4414.020020,4515.549805,4515.549805,5098610000
2022-02-01,4519.569824,4550.490234,4483.529785,4546.540039,4546.540039,4816830000
2022-02-02,4566.390137,4595.310059,4544.319824,4589.379883,4589.379883,4481580000
2022-02-03,4535.410156,4542.879883,4470.390137,4477.439941,4477.439941,4401970000
2022-02-04,4482.790039,4539.660156,4451.500000,4500.529785,4500.529785,4706290000
2022-02-07,4505.750000,4521.859863,4471.470215,4483.870117,4483.870117,4228480000
2022-02-08,4480.020020,4531.319824,4465.399902,4521.540039,4521.540039,4459620000
2022-02-09,4547.000000,4590.029785,4547.000000,4587.180176,4587.180176,4524350000
2022-02-10,4553.240234,4588.919922,4484.310059,4504.080078,4504.080078,5314860000
2022-02-11,4506.270020,4526.330078,4401.410156,4418.640137,4418.640137,5251500000
2022-02-14,4412.609863,4426.220215,4364.839844,4401.669922,4401.669922,4600390000
2022-02-15,4429.279785,4472.770020,4429.279785,4471.069824,4471.069824,4430830000
2022-02-16,4455.750000,4489.549805,4429.680176,4475.009766,4475.009766,4283640000
2022-02-17,4456.060059,4456.060059,4373.810059,4380.259766,4380.259766,4539420000
2022-02-18,4384.569824,4394.600098,4327.220215,4348.870117,4348.870117,4708060000
2022-02-22,4332.740234,4362.120117,4267.109863,4304.759766,4304.759766,5121900000
2022-02-23,4324.930176,4341.509766,4221.509766,4225.500000,4225.500000,4797430000
2022-02-24,4155.770020,4294.729980,4114.649902,4288.700195,4288.700195,6752130000
2022-02-25,4298.379883,4385.339844,4286.830078,4384.649902,4384.649902,5177060000
2022-02-28,4354.169922,4388.839844,4315.120117,4373.939941,4373.939941,6071370000
2022-03-01,4363.140137,4378.450195,4279.540039,4306.259766,4306.259766,5846230000
2022-03-02,4322.560059,4401.479980,4322.560059,4386.540039,4386.540039,5337870000
2022-03-03,4401.310059,4416.779785,4345.560059,4363.490234,4363.490234,5039890000
2022-03-04,4342.120117,4342.120117,4284.979980,4328.870117,4328.870117,5797380000
2022-03-07,4327.009766,4327.009766,4199.850098,4201.089844,4201.089844,6940470000
2022-03-08,4202.660156,4276.939941,4157.870117,4170.700195,4170.700195,7243120000
2022-03-09,4223.100098,4299.399902,4223.100098,4277.879883,4277.879883,5662670000
2022-03-10,4252.549805,4268.279785,4209.799805,4259.520020,4259.520020,4980830000
2022-03-11,4279.500000,4291.009766,4200.490234,4204.310059,4204.310059,4938640000
2022-03-14,4202.750000,4247.569824,4161.720215,4173.109863,4173.109863,5574920000
2022-03-15,4188.819824,4271.049805,4187.899902,4262.450195,4262.450195,5392470000
2022-03-16,4288.140137,4358.899902,4251.990234,4357.859863,4357.859863,6309750000
2022-03-17,4345.109863,4412.669922,4335.649902,4411.669922,4411.669922,4985090000
2022-03-18,4407.339844,4465.399902,4390.569824,4463.120117,4463.120117,8278430000
2022-03-21,4462.399902,4481.750000,4424.299805,4461.180176,4461.180176,4869820000
2022-03-22,4469.100098,4522.000000,4469.100098,4511.609863,4511.609863,4754840000
2022-03-23,4493.100098,4501.069824,4455.810059,4456.240234,4456.240234,4550670000
2022-03-24,4469.979980,4520.580078,4465.169922,4520.160156,4520.160156,4131390000
2022-03-25,4522.910156,4546.029785,4501.069824,4543.060059,4543.060059,4305020000
2022-03-28,4541.089844,4575.649902,4517.689941,4575.520020,4575.520020,4312260000
2022-03-29,4602.859863,4637.299805,4589.660156,4631.600098,4631.600098,5085910000
2022-03-30,4624.200195,4627.770020,4581.319824,4602.450195,4602.450195,4385570000
2022-03-31,4599.020020,4603.069824,4530.410156,4530.410156,4530.410156,4823020000
2022-04-01,4540.319824,4548.700195,4507.569824,4545.859863,4545.859863,4562940000
2022-04-04,4547.970215,4583.500000,4539.209961,4582.640137,4582.640137,4547350000
2022-04-05,4572.450195,4593.450195,4514.169922,4525.120117,4525.120117,4800620000
2022-04-06,4494.169922,4503.939941,4450.040039,4481.149902,4481.149902,4986830000
2022-04-07,4474.649902,4521.160156,4450.299805,4500.209961,4500.209961,4821490000
2022-04-08,4494.149902,4520.410156,4474.600098,4488.279785,4488.279785,4083200000
2022-04-11,4462.640137,4464.350098,4408.379883,4412.529785,4412.529785,4266290000
2022-04-12,4437.589844,4471.000000,4381.339844,4397.450195,4397.450195,4152090000
2022-04-13,4394.299805,4453.919922,4392.700195,4446.589844,4446.589844,3828150000
2022-04-14,4449.120117,4460.459961,4390.770020,4392.589844,4392.589844,4083090000
2022-04-18,4385.629883,4410.310059,4370.299805,4391.689941,4391.689941,3910490000
2022-04-19,4390.629883,4471.029785,4390.629883,4462.209961,4462.209961,4108120000
2022-04-20,4472.259766,4488.290039,4448.759766,4459.450195,4459.450195,4290450000
2022-04-21,4489.169922,4512.939941,4384.470215,4393.660156,4393.660156,4636890000
2022-04-22,4385.830078,4385.830078,4267.620117,4271.779785,4271.779785,4651940000
2022-04-25,4255.339844,4299.020020,4200.819824,4296.120117,4296.120117,5240040000
2022-04-26,4278.140137,4278.140137,4175.040039,4175.200195,4175.200195,4689970000
2022-04-27,4186.520020,4240.709961,4162.899902,4183.959961,4183.959961,4769680000
2022-04-28,4222.580078,4308.450195,4188.629883,4287.500000,4287.500000,4854180000
2022-04-29,4253.750000,4269.680176,4124.279785,4131.930176,4131.930176,5084030000
2022-05-02,4130.609863,4169.810059,4062.510010,4155.379883,4155.379883,5163790000
2022-05-03,4159.779785,4200.100098,4147.080078,4175.479980,4175.479980,4582050000
2022-05-04,4181.180176,4307.660156,4148.910156,4300.169922,4300.169922,5136360000
2022-05-05,4270.430176,4270.430176,4106.009766,4146.870117,4146.870117,5077030000
2022-05-06,4128.169922,4157.689941,4067.909912,4123.339844,4123.339844,5116940000
2022-05-09,4081.270020,4081.270020,3975.479980,3991.239990,3991.239990,5954520000
2022-05-10,4035.179932,4068.820068,3958.169922,4001.050049,4001.050049,5885820000
2022-05-11,3990.080078,4049.090088,3928.820068,3935.179932,3935.179932,5816140000
2022-05-12,3903.949951,3964.800049,3858.870117,3930.080078,3930.080078,6286450000
2022-05-13,3963.899902,4038.879883,3963.899902,4023.889893,4023.889893,5183340000
2022-05-16,4013.020020,4046.459961,3983.989990,4008.010010,4008.010010,4415030000
2022-05-17,4052.000000,4090.719971,4033.929932,4088.850098,4088.850098,4841410000
2022-05-18,4051.979980,4051.979980,3911.909912,3923.679932,3923.679932,5103220000
2022-05-19,3899.000000,3945.959961,3876.580078,3900.790039,3900.790039,5113550000
2022-05-20,3927.760010,3943.419922,3810.320068,3901.360107,3901.360107,5130730000
2022-05-23,3919.419922,3981.879883,3909.040039,3973.750000,3973.750000,4420030000
2022-05-24,3942.939941,3955.679932,3875.129883,3941.479980,3941.479980,4923190000
2022-05-25,3929.590088,3999.330078,3925.030029,3978.729980,3978.729980,4802560000
2022-05-26,3984.600098,4075.139893,3984.600098,4057.840088,4057.840088,4709970000
2022-05-27,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,4375620000
2022-05-31,4151.089844,4168.339844,4104.879883,4132.149902,4132.149902,6822640000
2022-06-01,4149.779785,4166.540039,4073.850098,4101.229980,4101.229980,4531800000
2022-06-02,4095.409912,4177.509766,4074.370117,4176.819824,4176.819824,4405790000
2022-06-03,4137.569824,4142.669922,4098.669922,4108.540039,4108.540039,3711110000
2022-06-06,4134.720215,4168.779785,4109.180176,4121.430176,4121.430176,4332700000
2022-06-07,4096.470215,4164.859863,4080.189941,4160.680176,4160.680176,4248210000
2022-06-08,4147.120117,4160.140137,4107.200195,4115.770020,4115.770020,4159470000
2022-06-09,4101.649902,4119.100098,4017.169922,4017.820068,4017.820068,4134170000
2022-06-10,3974.389893,3974.389893,3900.159912,3900.860107,3900.860107,4889640000
2022-06-13,3838.149902,3838.149902,3734.300049,3749.629883,3749.629883,5636890000
2022-06-14,3763.520020,3778.179932,3705.679932,3735.479980,3735.479980,5153890000
2022-06-15,3764.050049,3837.560059,3722.300049,3789.989990,3789.989990,5530480000
2022-06-16,3728.179932,3728.179932,3639.770020,3666.770020,3666.770020,5644930000
2022-06-17,3665.899902,3707.709961,3636.870117,3674.840088,3674.840088,8520740000
2022-06-21,3715.310059,3779.649902,3715.310059,3764.790039,3764.790039,5292260000
2022-06-22,3733.889893,3801.790039,3717.689941,3759.889893,3759.889893,5058990000
2022-06-23,3774.709961,3802.580078,3743.520020,3795.729980,3795.729980,5098640000
2022-06-24,3821.750000,3913.649902,3821.750000,3911.739990,3911.739990,8120260000
2022-06-27,3920.760010,3927.719971,3889.659912,3900.110107,3900.110107,4325310000
2022-06-28,3913.000000,3945.860107,3820.139893,3821.550049,3821.550049,4270120000
2022-06-29,3825.090088,3836.500000,3799.020020,3818.830078,3818.830078,4211240000
2022-06-30,3785.989990,3818.989990,3738.669922,3785.379883,3785.379883,4840070000
2022-07-01,3781.000000,3829.820068,3752.100098,3825.330078,3825.330078,4046950000
2022-07-05,3792.610107,3832.189941,3742.060059,3831.389893,3831.389893,5076590000
2022-07-06,3831.979980,3870.909912,3809.370117,3845.080078,3845.080078,4417720000
2022-07-07,3858.850098,3910.629883,3858.850098,3902.620117,3902.620117,4057770000
2022-07-08,3888.260010,3918.500000,3869.340088,3899.379883,3899.379883,3521620000
2022-07-11,3880.939941,3880.939941,3847.219971,3854.429932,3854.429932,3423480000
2022-07-12,3851.949951,3873.409912,3802.360107,3818.800049,3818.800049,3817210000
